"date";"portal";"title";"position";"link";"fontSize";"Nazwisko"
2015-03-21;http://natemat.pl/;Dziennikarka TVP, Korwin-Mikke i pytanie na podstawie tekstu z ASZdziennika;1;http://aszdziennik.pl/114609,dziennikarka-tvp-korwin-mikke-i-pytanie-na-podstawie-tekstu-z-aszdziennika-wideo;24;korwin
2015-03-21;http://www.gazeta.pl;JKM w Zielonej Górze: Zabiorą nasze córki do haremów;1;http://wiadomosci.gazeta.pl/wiadomosci/1,138764,17634690,Korwin_Mikke_w_Zielonej_Gorze__Zabiora_nasze_corki.html;14;korwin
2015-03-21;http://natemat.pl/;Korwin-Mikke wieszczy koniec naszej cywilizacji: „Podbija nas muzulmanie;1;http://natemat.pl/137301,janusz-korwin-mikke-wieszczy-koniec-naszej-cywilizacji-podbija-nas-muzulmanie-lub-wykupia-chinczycy;24;korwin
2015-03-25;http://www.newsweek.pl/;Kukiz-artysta? Mimo wszystko lepiej, niz Kukiz-polityk;4;http://opinie.newsweek.pl/szanse-pawla-kukiza-w-wyborach-prezydenckich,artykuly,359737,1.html;21;kukiz
2015-03-25;http://www.newsweek.pl/;Kukiz-artysta? Mimo wszystko lepiej, niz Kukiz-polityk;3;http://opinie.newsweek.pl/szanse-pawla-kukiza-w-wyborach-prezydenckich,artykuly,359737,1.html;21;kukiz
2015-03-21;http://www.wprost.pl/;Kukiz: Bez struktur, bez pieniędzy obudził się duch obywatelski;2;http://www.wprost.pl/ar/499425/Kukiz-Bez-struktur-bez-pieniedzy-obudzil-sie-duch-obywatelski/;12;kukiz
2015-03-21;http://www.newsweek.pl/;Komorowski w I turze. Kukiz czarnym koniem wyborów;2;http://polska.newsweek.pl/kto-wygra-wybory-prezydenckie-kukiz-czarnym-koniem-wyborow,artykuly,359357,1.html;21;kukiz
2015-03-21;http://natemat.pl/;Kamizelki kuloodporne zamiast broni. Kukiz przeciwko zbrojnej pomocy Ukraincom;2;http://natemat.pl/137295,kamizelki-kuloodporne-zamiast-broni-kukiz-przeciwko-zbrojnej-pomocy-ukraincom;24;kukiz
2015-03-21;http://www.wp.pl;Paweł Kukiz: wysyłając broń na Ukrainę, strzelimy sobie w kolano;1;/kat,140394,title,Pawel-Kukiz-wysylajac-bron-na-Ukraine-strzelimy-sobie-w-kolano,wid,17371350,wiadomosc.html;18;kukiz
2015-03-21;http://natemat.pl/;Kamizelki kuloodporne zamiast broni. Kukiz przeciwko zbrojnej pomocy Ukraincom;1;http://natemat.pl/137295,kamizelki-kuloodporne-zamiast-broni-kukiz-przeciwko-zbrojnej-pomocy-ukraincom;24;kukiz
2015-03-21;http://www.wprost.pl/;Jarubas: Wierzę w dwucyfrowy wynik;2;http://www.wprost.pl/ar/499438/Jarubas-Wierze-w-dwucyfrowy-wynik/;12;jarubas
2015-03-21;http://natemat.pl/;Palikot w spocie pokazuje swoja rodzine i wspólpracowników. A przy okazji lamie prawo;4;http://natemat.pl/137319,palikot-w-spocie-pokazuje-swoja-rodzine-i-wspolpracownikow-w-nowym-spocie-a-przy-okazji-lamie-prawo;42;palikot
2015-03-25;http://www.tvn24.pl/;Palikot z podpisami w PKW, Ogórek na targowisku.  Prosze was o serdecznosc;3;http://www.tvn24.pl/kampania-wyborcza-palikot-sklada-podpisy-w-pkw-ogorek-na-bazarze,527533,s.html;38;palikot
2015-03-25;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;3;http://www.tvn24.pl/janusz-palikot-i-gen-waldemar-skrzypczak-w-kropce-na-i,527685,s.html;38;palikot
2015-03-25;http://www.gazeta.pl;Kropka nad i . Palikot ostro o armii i zdrajcach. Dostało się Komorowskiemu;3;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17659068,Tyrada_Palikota_u_Olejnik__Wzmacnianie_armii_to_produkcja.html;20;palikot
2015-03-21;http://www.newsweek.pl/;Aktywny prezydent - Palikot zaprezentowal spot wyborczy;3;http://polska.newsweek.pl/spot-wyborczy-palikota-wybory-2015,artykuly,359551,1.html;21;palikot
2015-03-21;http://natemat.pl/;Palikot w spocie pokazuje swoja rodzine i wspólpracowników. Przy okazji lamie prawo;3;http://natemat.pl/137319,palikot-w-spocie-pokazuje-swoja-rodzine-i-wspolpracownikow-w-nowym-spocie-a-przy-okazji-lamie-prawo;24;palikot
2015-03-25;http://www.tvn24.pl/;Palikot z podpisami w PKW, Ogórek na targowisku.  Prosze was o serdecznosc;2;http://www.tvn24.pl/palikot-z-podpisami-w-pkw-ogorek-na-targowisku-prosze-was-o-serdecznosc,527533,s.html;14;palikot
2015-03-25;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;2;http://www.tvn24.pl/palikot-minister-siemoniak-jest-psem-wojny-mamy-amunicji-na-kilka-godzin,527685,s.html;14;palikot
2015-03-25;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/;17;palikot
2015-03-25;http://www.tvn24.pl/;Palikot z podpisami w PKW, Ogórek na targowisku.  Prosze was o serdecznosc;1;http://www.tvn24.pl/kampania-wyborcza-palikot-sklada-podpisy-w-pkw-ogorek-na-bazarze,527533,s.html;14;palikot
2015-03-21;http://www.gazeta.pl;Nowy spot Palikota.  Kosztował ok. 200 tysięcy złotych;1;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17636291,Wybory_prezydenckie_2015__Palikot_jezdzi_po_Polsce.html;14;palikot
2015-03-26;http://natemat.pl/;Czy nowe spoty Dudy sa wystarczajaco mocne? Kandydat PiS atakuje Komorowskiego i euro;3;http://natemat.pl/137853,w-nowych-spotach-andrzej-duda-ostrzega-przed-euro-synku-jest-euro-jest-bardzo-drogo;24;komorowski
2015-03-26;http://natemat.pl/;Walke o prezydenture wygra Komorowski. Tak sadzi prawie polowa elektoratu PiS;3;http://natemat.pl/137881,wybory-wygra-bronislaw-komorowski-tak-sadzi-prawie-polowa-elektoratu-pis;24;komorowski
2015-03-26;http://www.wp.pl;wazneKiedy przyjmiemy euro? Komorowski odpowiada;2;http://www.money.pl/gospodarka/wiadomosci/artykul/polska-w-strefie-euro-nie-ma-na-razie,184,0,1745080.html;14;komorowski
2015-03-26;http://www.wp.pl;PiS zada od Komorowskiego jasnej deklaracji w sprawie euro;2;http://www.biztok.pl/waluty/pis-zada-od-komorowskiego-jasnej-deklaracji-w-sprawie-euro_a20722;14;komorowski
2015-03-26;http://www.dziennik.pl;Prezydent Komorowski dziękuje Owsiakowi za WOŚP. ZDJĘCIA;2;http://wiadomosci.dziennik.pl/wydarzenia/galeria/486293,prezydent-bronislaw-komorowski-zaprosil-jerzego-owsiaka-i-podziekowal-za-wosp.html;22;komorowski
2015-03-26;http://www.wp.pl;3 godz.Sztab Komorowskiego zebral ponad 650 tys. podpis�w;2;http://wiadomosci.wp.pl/kat,1342,title,Sztab-Bronislawa-Komorowskiego-zebral-ponad-650-tys-podpisow,wid,17395962,wiadomosc.html;14;komorowski
2015-03-26;http://www.wprost.pl/;Sztab Komorowskiego złożył dodatkowe 400 tys. podpisów;2;http://www.wprost.pl/ar/500240/Sztab-Komorowskiego-zlozyl-dodatkowe-400-tys-podpisow/;12;komorowski
2015-03-26;http://www.onet.pl/;Spory sukces sztabu Bronislawa Komorowskiego;2;http://wiadomosci.onet.pl/kraj/zebrano-ponad-650-tysiecy-podpisow-pod-kandydatura-b-komorowskiego/907w43;12;komorowski
2015-03-26;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/;17;komorowski
2015-03-26;http://www.wprost.pl/;Wpadki Komorowskiego na Twitterze. Powinien skupić się na Naszej Klasie;1;http://www.wprost.pl/ar/495661/Wpadki-Komorowskiego-na-Twitterze-Powinien-skupic-sie-na-Naszej-Klasie/;17;komorowski
2015-03-26;http://www.dziennik.pl;Olejnik pyta Komorowskiego o aneks do raportu z likwidacji WSI: Może się pani domyślić;1;http://wiadomosci.dziennik.pl/polityka/artykuly/486250,olejnik-pyta-komorowskiego-o-aneks-do-raportu-z-likwidacji-wsi-moze-sie-pani-domyslic.html;12;komorowski
2015-03-26;http://natemat.pl/;Czy nowe spoty Dudy sa wystarczajaco mocne? Kandydat PiS atakuje Komorowskiego i euro;1;http://natemat.pl/137853,w-nowych-spotach-andrzej-duda-ostrzega-przed-euro-synku-jest-euro-jest-bardzo-drogo;24;komorowski
2015-03-26;http://natemat.pl/;Nie ma oznak, by Polacy mieliby nie zaakceptowac mnie jako premiera i Dudy jako prezydenta;4;http://natemat.pl/137795,jaroslaw-kaczynski-duda-jest-samodzielnym-politykiem;42;duda
2015-03-26;http://natemat.pl/;Andrzej Duda mial wewnetrzna konkurencje w PiS? Kaczynski:  Byla tez jedna pani...;4;http://natemat.pl/137887,andrzej-duda-mial-wewnetrzna-konkurencje-w-pis-kaczynski-byla-tez-jedna-pani-duda-ma-najwiecej-atutow;42;duda
2015-03-26;http://natemat.pl/;Nie ma oznak, by Polacy mieli nie zaakceptowac mnie jako premiera i Dudy-prezydenta;3;http://natemat.pl/137795,jaroslaw-kaczynski-duda-jest-samodzielnym-politykiem;24;duda
2015-03-26;http://natemat.pl/;Czy nowe spoty Dudy sa wystarczajaco mocne? Kandydat PiS atakuje Komorowskiego i euro;3;http://natemat.pl/137853,w-nowych-spotach-andrzej-duda-ostrzega-przed-euro-synku-jest-euro-jest-bardzo-drogo;24;duda
2015-03-26;http://www.dziennik.pl;Nie stać nas, bo jest euro . Duda prezentuje nowe spoty;3;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/486381,wybory-prezydenckie-2015-andrzej-duda-pokazuje-nowe-spoty-o-euro.html;28;duda
2015-03-26;http://www.wp.pl;wazneBalcerowicz nie zostawia suchej nitki na Dudzie;2;http://finanse.wp.pl/kat,1033787,title,Balcerowicz-Wciskaja-nam-kit,wid,17388424,wiadomosc.html;14;duda
2015-03-26;http://www.dziennik.pl;Andrzej Duda ważną postacią w akcji osłonowej SKOK-ów;2;http://wiadomosci.dziennik.pl/polityka/artykuly/486299,tomasz-nalecz-andrzej-duda-wazna-postacia-w-akcji-oslonowej-skok-ziobro-to-matwa.html;22;duda
2015-03-26;http://wyborcza.pl/0,0.html?piano_d=1;Poznań woła:  Andrzej Duda, to się uda!;2;http://wyborcza.pl/1,75248,17663707,Poznan_wola___Andrzej_Duda__to_sie_uda__.html;20;duda
2015-03-26;http://www.wprost.pl/;Duda straszy drożyzną po wprowadzeniu euro. Ekonomiści: Działanie propagandowe;1;http://www.wprost.pl/ar/499867/Duda-straszy-drozyzna-po-wprowadzeniu-euro-Ekonomisci-Dzialanie-propagandowe/;17;duda
2015-03-26;http://www.wprost.pl/;Duda musi udowadniać wyborcom, że jest naprawdę kandydatem PiS;1;http://www.wprost.pl/ar/499663/Duda-musi-udowadniac-wyborcom-ze-jest-naprawde-kandydatem-PiS/;17;duda
2015-03-26;http://www.newsweek.pl/;6,powodów,by,Andrzej,Duda,przestal,straszyc,Euro,Dyskusja,o,wprowadzeniu,euro,w,Polsce,to,dowód,ze,spin,doktorzy,PiS,uwazaja,wyborców,za,stado,baranów,którym,mozna,wmówic,kazda,bzdure;1;http://swiat.newsweek.pl/czy-w-polsce-bedzie-euro-pis-nie-chce-wprowadzic-euro,artykuly,359698,1.html;21;duda
2015-03-26;http://natemat.pl/;Duda o Polsce w UE: powinnismy prowadzic swoja polityke, a nie plynac w glównym nurcie;1;http://natemat.pl/137763,andrzej-duda-o-polsce-w-ue-powinnismy-prowadzic-swoja-polityke-a-nie-plynac-w-glownym-nurcie;24;duda
2015-03-26;http://www.dziennik.pl;Nałęcz ostro: Duda ważną postacią w akcji osłonowej SKOK-ów, a Ziobro to mątwa;1;http://wiadomosci.dziennik.pl/polityka/artykuly/486299,tomasz-nalecz-andrzej-duda-wazna-postacia-w-akcji-oslonowej-skok-ziobro-to-matwa.html;12;duda
2015-03-26;http://natemat.pl/;Nie ma oznak, by Polacy mieli nie zaakceptowac mnie jako premiera i Dudy-prezydenta;1;http://natemat.pl/137795,jaroslaw-kaczynski-duda-jest-samodzielnym-politykiem;24;duda
2015-03-26;http://www.gazeta.pl;Duda w spocie przypomina słowa prezydenta;1;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17661838,Kampania_prezydencka_2015__Duda_w_nowym_spocie_przypomina.html;14;duda
2015-03-26;http://natemat.pl/;Czy nowe spoty Dudy sa wystarczajaco mocne? Kandydat PiS atakuje Komorowskiego i euro;1;http://natemat.pl/137853,w-nowych-spotach-andrzej-duda-ostrzega-przed-euro-synku-jest-euro-jest-bardzo-drogo;24;duda
2015-03-26;http://www.onet.pl/;Magdalena Ogórek: Polska jest za Kambodza;2;http://wiadomosci.onet.pl/kraj/magdalena-ogorek-polska-jest-za-kambodza/kh475e;12;ogorek
2015-03-26;http://www.wp.pl;Grzegorz Napieralski pozywa Leszka Millera. Magdalena Ogórek: nie komentuję wewnętrznych spraw;1;/kat,140394,title,Grzegorz-Napieralski-pozywa-Leszka-Millera-Magdalena-Ogorek-nie-komentuje-wewnetrznych-spraw,wid,17393692,wiadomosc.html;18;ogorek
2015-03-26;http://wyborcza.pl/0,0.html?piano_d=1;Korwin-Mikke zaprosił co najmniej 12 krewniaków do Brukseli;3;http://wyborcza.pl/1,75477,17659930,Korwin_Mikke_zaprosil_co_najmniej_12_krewniakow_do.html;19;korwin
2015-03-26;http://www.wprost.pl/;Korwin-Mikke zaprosił do Brukseli 12 krewniaków. Za unijne pieniądze;2;http://www.wprost.pl/ar/500180/Korwin-Mikke-zaprosil-do-Brukseli-12-krewniakow-Za-unijne-pieniadze/;12;korwin
2015-03-26;http://www.onet.pl/;Korwin-Mikke: glosowanie na nich to grozba wojny;2;http://wiadomosci.onet.pl/rzeszow/janusz-korwin-mikke-w-jesionce-polska-jest-podzielona-na-dwie-czesci/h6vfpe;12;korwin
2015-03-26;http://wyborcza.pl/0,0.html?piano_d=1;Kaczyński przekonany, że na Dudę zagłosują zwolennicy Ogórek i Kukiza;3;http://wyborcza.pl/1,75478,17662572,Kaczynski_przekonany__ze_na_Dude_zaglosuja_zwolennicy.html;19;kukiz
2015-03-26;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;3;http://www.tvn24.pl/janusz-palikot-i-gen-waldemar-skrzypczak-w-kropce-na-i,527685,s.html;38;palikot
2015-03-26;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;2;http://www.tvn24.pl/palikot-minister-siemoniak-jest-psem-wojny-mamy-amunicji-na-kilka-godzin,527685,s.html;14;palikot
2015-03-26;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/;17;palikot
2015-03-26;http://www.tvn24.pl/;Palikot: Minister Siemoniak jest psem wojny. Mamy amunicji na kilka godzin;1;http://www.tvn24.pl/janusz-palikot-i-gen-waldemar-skrzypczak-w-kropce-na-i,527685,s.html;14;palikot
2015-03-27;http://natemat.pl/;Walke o prezydenture wygra Komorowski. Tak sadzi prawie polowa elektoratu PiS;3;http://natemat.pl/137881,wybory-wygra-bronislaw-komorowski-tak-sadzi-prawie-polowa-elektoratu-pis;24;komorowski
2015-03-27;http://www.tvn24.pl/;Bronislaw Komorowski leci do Tunezji. Pójdzie w marszu;3;http://www.tvn24.pl/zamach-na-muzeum-w-tunisie-komorowski-leci-do-tunezji,528122,s.html;38;komorowski
2015-03-27;http://www.wprost.pl/;Hofman zapytał. Komorowski go pozwał;3;http://www.wprost.pl/ar/500386/Hofman-zapytal-Komorowski-go-pozwal/;28;komorowski
2015-03-27;http://www.tvn24.pl/;Duda z koszykiem. Komorowski nie chce walki z cieniem. Ogórek nie umie dziekowac?;3;http://www.tvn24.pl/kampania-wyborcza-kandydaci-o-euro-i-skok-napiecia-w-sld,528324,s.html;38;komorowski
2015-03-27;http://www.gazeta.pl;Komorowski pozywa Hofmana. Były rzecznik PiS:  To próba zamknięcia ust;3;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17672279,Wybory_prezydenckie_2015__Komorowski_pozywa_Hofmana_.html;20;komorowski
2015-03-27;http://www.wp.pl;wazneSztab Komorowskiego zebral ponad 650 tys. podpis�w;2;http://wiadomosci.wp.pl/kat,1342,title,Sztab-Bronislawa-Komorowskiego-zebral-ponad-650-tys-podpisow,wid,17395962,wiadomosc.html;14;komorowski
2015-03-27;http://www.wprost.pl/;Nałęcz: Komorowski ma tylko jeden element styczny ze SKOK Wołomin. Nadzór KNF;2;http://www.wprost.pl/ar/500248/Nalecz-Komorowski-ma-tylko-jeden-element-styczny-ze-SKOK-Wolomin-Nadzor-KNF/;12;komorowski
2015-03-27;http://www.wprost.pl/;Sztab Komorowskiego złożył dodatkowe 400 tys. podpisów;2;http://www.wprost.pl/ar/500240/Sztab-Komorowskiego-zlozyl-dodatkowe-400-tys-podpisow/;12;komorowski
2015-03-27;http://www.onet.pl/;Spory sukces sztabu Bronislawa Komorowskiego;2;http://wiadomosci.onet.pl/kraj/zebrano-ponad-650-tysiecy-podpisow-pod-kandydatura-b-komorowskiego/907w43;12;komorowski
2015-03-27;http://www.wprost.pl/;Kurski o WSI: Szkielet w szafie Komorowskiego. Zbrodnicza formacja;2;http://www.wprost.pl/ar/500346/Kurski-o-WSI-Szkielet-w-szafie-Komorowskiego-Zbrodnicza-formacja/;12;komorowski
2015-03-27;http://www.tvn24.pl/;Bronislaw Komorowski leci do Tunezji. Pójdzie w marszu;2;http://www.tvn24.pl/bronislaw-komorowski-leci-do-tunezji-pojdzie-w-marszu,528122,s.html;14;komorowski
2015-03-27;http://www.wprost.pl/;Hofman zapytał. Komorowski go pozwał;2;http://www.wprost.pl/ar/500386/Hofman-zapytal-Komorowski-go-pozwal/;12;komorowski
2015-03-27;http://www.wprost.pl/;Komorowski leci do Tunezji. Weźmie udział w marszu przeciwko terroryzmowi;2;http://www.wprost.pl/ar/500369/Komorowski-leci-do-Tunezji-Wezmie-udzial-w-marszu-przeciwko-terroryzmowi/;12;komorowski
2015-03-27;http://www.tvn24.pl/;Duda z koszykiem. Komorowski nie chce walki z cieniem. Ogórek nie umie dziekowac?;2;http://www.tvn24.pl/duda-z-koszykiem-komorowski-nie-chce-walki-z-cieniem-ogorek-nie-umie-dziekowac,528324,s.html;14;komorowski
2015-03-27;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/;17;komorowski
2015-03-27;http://natemat.pl/;Czy nowe spoty Dudy sa wystarczajaco mocne? Kandydat PiS atakuje Komorowskiego i euro;1;http://natemat.pl/137853,w-nowych-spotach-andrzej-duda-ostrzega-przed-euro-synku-jest-euro-jest-bardzo-drogo;24;komorowski
2015-03-27;http://www.tvn24.pl/;Bronislaw Komorowski leci do Tunezji. Pójdzie w marszu;1;http://www.tvn24.pl/zamach-na-muzeum-w-tunisie-komorowski-leci-do-tunezji,528122,s.html;14;komorowski
2015-03-27;http://natemat.pl/;Prezydent Komorowski poleci do Tunezji, by uczcic ofiary zamachu;1;http://natemat.pl/137925,prezydent-poleci-do-tunezji-by-uczcic-ofiary-zamachu-w-muzeum-bardo;24;komorowski
2015-03-27;http://natemat.pl/;Nawet wybory PiS nie wierza w Dude. Polowa elektoratu PiS uwaza, ze wygra Komorowski;1;http://natemat.pl/137881,wybory-wygra-bronislaw-komorowski-tak-sadzi-prawie-polowa-elektoratu-pis;24;komorowski
2015-03-27;http://www.wp.pl;Bronisław Komorowski: Polska stoi rodziną;1;/kat,140394,title,Bronislaw-Komorowski-Polska-stoi-rodzina,wid,17401187,wiadomosc.html;18;komorowski
2015-03-27;http://www.tvn24.pl/;Duda z koszykiem. Komorowski nie chce walki z cieniem. Ogórek nie umie dziekowac?;1;http://www.tvn24.pl/kampania-wyborcza-kandydaci-o-euro-i-skok-napiecia-w-sld,528324,s.html;14;komorowski
2015-03-27;http://natemat.pl/;Stefan Niesiolowski: Nie rozumiem, jaki interes maja powazne media, by dolaczac do nagonki na Komorowskiego;1;http://natemat.pl/137913,stefan-niesiolowski-nie-rozumiem-jaki-interes-maja-powazne-media-by-dolaczac-do-nagonki-na-komorowskiego;24;komorowski
2015-03-27;http://natemat.pl/;Duda straszy przyjeciem euro. Litwini zrobili to 3 miesiace temu i nie zaluja;4;http://natemat.pl/137865,duda-straszy-przyjeciem-euro-a-litwini-to-zrobili-i-nie-zaluja-5-powodow-do-radosci-wilna-ze-wspolnej-waluty;42;duda
2015-03-27;http://natemat.pl/;Andrzej Duda mial wewnetrzna konkurencje w PiS? Kaczynski:  Byla tez jedna pani...;3;http://natemat.pl/137887,andrzej-duda-mial-wewnetrzna-konkurencje-w-pis-kaczynski-byla-tez-jedna-pani-duda-ma-najwiecej-atutow;24;duda
2015-03-27;http://wyborcza.pl/0,0.html?piano_d=1;Duda - listonosz Biereckiego;3;http://wyborcza.pl/1,75968,17665543,Duda___listonosz_Biereckiego.html;19;duda
2015-03-27;http://www.wprost.pl/;Sasin: Tekst o Dudzie oparto na materiałach z Kancelarii Prezydenta;3;http://www.wprost.pl/ar/500323/Sasin-Tekst-o-Dudzie-i-skardze-do-TK-oparto-na-materialach-z-Kancelarii-Prezydenta/;28;duda
2015-03-27;http://www.tvn24.pl/;Wylania sie afera Andrzeja Dudy . PO nie wyklucza komisji sledczej ws. SKOK-ów;3;http://www.tvn24.pl/po-o-skok-ach-i-aferze-dudy-bedzie-komisja-sledcza,528137,s.html;38;duda
2015-03-27;http://wyborcza.pl/0,0.html?piano_d=1;Spotkania w Pałacu przed wnioskiem do Trybunału. Bierecki w trój-SKOK-u do Dudy;3;http://wyborcza.pl/1,75478,17665427,Grzegorz_Bierecki_w_troj_SKOK_u_do_Andrzeja_Dudy_.html;19;duda
2015-03-27;http://www.wp.pl;Zarzuty wobec Dudy. PO: niech zawiesi kampanie;3;http://www.money.pl/gospodarka/wiadomosci/artykul/wedlug-po-duda-mogl-nielegalnie-wplywac-na,139,0,1747339.html;21;duda
2015-03-27;http://www.tvn24.pl/;Duda z koszykiem. Komorowski nie chce walki z cieniem. Ogórek nie umie dziekowac?;3;http://www.tvn24.pl/kampania-wyborcza-kandydaci-o-euro-i-skok-napiecia-w-sld,528324,s.html;38;duda
2015-03-27;http://natemat.pl/;Duda straszy przyjeciem euro. Litwini zrobili to 3 miesiace temu i nie zaluja;3;http://natemat.pl/137865,duda-straszy-przyjeciem-euro-a-litwini-to-zrobili-i-nie-zaluja-5-powodow-do-radosci-wilna-ze-wspolnej-waluty;24;duda
2015-03-27;http://wyborcza.pl/0,0.html?piano_d=1;PO: Niech Duda wytłumaczy się ze SKOK-ów;3;http://wyborcza.pl/1,75478,17672207,PO__Niech_Duda_wytlumaczy_sie_ze_SKOK_ow.html;19;duda
2015-03-27;http://wyborcza.pl/0,0.html?piano_d=1;Duda euro nie da;3;http://wyborcza.pl/1,75968,17671651,Duda_euro_nie_da.html;19;duda
2015-03-27;http://www.wp.pl;wazneBalcerowicz nie zostawia suchej nitki na Dudzie;2;http://finanse.wp.pl/kat,1033787,title,Balcerowicz-Wciskaja-nam-kit,wid,17388424,wiadomosc.html;14;duda
2015-03-27;http://www.tvp.info/;Tylko u nas   „Kaczynski chce przegranej Dudy. Nie marzy o oddaniu przywództwa na prawicy”;2;http://www.tvp.info.pl/19425833/kaczynski-chce-przegranej-dudy-nie-marzy-o-oddaniu-przywodztwa-na-prawicy;18;duda
2015-03-27;http://www.wprost.pl/;Grupiński: Wyłania się afera Andrzeja Dudy;2;http://www.wprost.pl/ar/500340/Grupinski-Wylania-sie-afera-Andrzeja-Dudy/;12;duda
2015-03-27;http://www.onet.pl/;Politycy PO: Andrzej Duda powinien zawiesic kampanie i czlonkostwo w PiS;2;http://wiadomosci.onet.pl/kraj/po-duda-mogl-brac-udzial-w-nielegalnym-wplywaniu-na-proces-legislacyjny-ws-skok/2l9y7n;12;duda
2015-03-27;http://www.tvn24.pl/;Wylania sie afera Andrzeja Dudy . PO nie wyklucza komisji sledczej ws. SKOK-ów;2;http://www.tvn24.pl/wylania-sie-afera-andrzeja-dudy-po-nie-wyklucza-komisji-sledczej-ws-skok-ow,528137,s.html;14;duda
2015-03-27;http://www.gazeta.pl;Doniesienia są absolutnie szokujące, Duda powinien zawiesić kampanię i członkostwo w PiS;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17667942,PO__Duda_mogl_brac_udzial_w_nielegalnym_wplywaniu.html;20;duda
2015-03-27;http://www.tvp.info/;Duda w 2009 r. dzialal na korzysc SKOK-ów? PO: powinien zawiesic kampanie. PiS: to hucpa polityczna;2;http://www.tvp.info.pl/19428588/duda-w-2009-r-dzialal-na-korzysc-skokow-po-powinien-zawiesic-kampanie-pis-to-hucpa-polityczna;18;duda
2015-03-27;http://www.wprost.pl/;Grupiński: Wyłania się afera Andrzeja Dudy;2;http://www.wprost.pl/ar/500373/Grupinski-Wylania-sie-afera-Andrzeja-Dudy/;12;duda
2015-03-27;http://www.tvn24.pl/;Duda z koszykiem. Komorowski nie chce walki z cieniem. Ogórek nie umie dziekowac?;2;http://www.tvn24.pl/duda-z-koszykiem-komorowski-nie-chce-walki-z-cieniem-ogorek-nie-umie-dziekowac,528324,s.html;14;duda
2015-03-27;http://www.tvn24.pl/;Afera Dudy ? PO: kandydat PiS powinien zawiesic kampanie i czlonkostwo w partii;2;http://www.tvn24.pl/afera-dudy-po-kandydat-pis-powinien-zawiesic-kampanie-i-czlonkostwo-w-partii,528137,s.html;14;duda
2015-03-27;http://wyborcza.pl/0,0.html?piano_d=1;PO: Niech Duda wytłumaczy się ze SKOK-ów;2;http://wyborcza.pl/1,75248,17672207,PO__Niech_Duda_wytlumaczy_sie_ze_SKOK_ow.html;20;duda
2015-03-27;http://www.wprost.pl/;Duda straszy drożyzną po wprowadzeniu euro. Ekonomiści: Działanie propagandowe;1;http://www.wprost.pl/ar/499867/Duda-straszy-drozyzna-po-wprowadzeniu-euro-Ekonomisci-Dzialanie-propagandowe/;17;duda
2015-03-27;http://www.wprost.pl/;Duda musi udowadniać wyborcom, że jest naprawdę kandydatem PiS;1;http://www.wprost.pl/ar/499663/Duda-musi-udowadniac-wyborcom-ze-jest-naprawde-kandydatem-PiS/;17;duda
2015-03-27;http://natemat.pl/;Czy nowe spoty Dudy sa wystarczajaco mocne? Kandydat PiS atakuje Komorowskiego i euro;1;http://natemat.pl/137853,w-nowych-spotach-andrzej-duda-ostrzega-przed-euro-synku-jest-euro-jest-bardzo-drogo;24;duda
2015-03-27;http://www.dziennik.pl;Nałęcz ostro: Duda ważną postacią w akcji osłonowej SKOK-ów, a Ziobro to mątwa;1;http://wiadomosci.dziennik.pl/polityka/artykuly/486299,tomasz-nalecz-andrzej-duda-wazna-postacia-w-akcji-oslonowej-skok-ziobro-to-matwa.html;12;duda
2015-03-27;http://www.tvn24.pl/;Wylania sie afera Andrzeja Dudy . PO nie wyklucza komisji sledczej ws. SKOK-ów;1;http://www.tvn24.pl/po-o-skok-ach-i-aferze-dudy-bedzie-komisja-sledcza,528137,s.html;14;duda
